Date,Open,High,Low,Close,Adj Close,Volume
2019-07-22,75.933998,76.155998,75.024002,75.121002,75.121002,0
2019-07-29,75.023003,75.184998,72.263000,72.495003,72.495003,0
2019-08-05,72.373001,72.664001,70.741997,71.724998,71.724998,0
2019-08-12,71.438004,72.885002,70.899002,72.120003,72.120003,0
2019-08-19,72.199997,72.389999,71.036003,71.179001,71.179001,0
2019-08-26,70.351997,71.944000,70.351997,71.620003,71.620003,0
2019-09-02,71.400002,73.274002,71.089996,73.224998,73.224998,0
2019-09-09,73.209999,73.828003,73.035004,73.679001,73.679001,0
2019-09-16,null,null,null,null,null,null
2019-09-23,null,null,null,null,null,null
2019-09-30,null,null,null,null,null,null
2019-10-07,72.211998,73.948997,71.968002,73.633789,73.633789,0
2019-10-14,73.689003,74.380997,73.000000,74.302757,74.302757,0
2019-10-21,74.236000,74.797997,73.949997,74.130173,74.130173,0
2019-10-28,74.170998,75.285004,74.070000,74.740913,74.740913,0
2019-11-04,74.833000,75.543999,74.550003,74.927727,74.927727,0
2019-11-11,74.900002,74.933998,73.372002,74.156609,74.156609,0
2019-11-18,74.075996,74.304001,73.480003,73.684807,73.684807,0
2019-11-25,73.841003,74.264999,73.720001,74.076736,74.076736,0
2019-12-02,74.086998,74.838997,73.899002,74.319321,74.319321,0
2019-12-09,74.235001,75.948997,73.809998,75.183891,75.183891,0
2019-12-16,75.192001,75.612000,74.856003,75.492859,75.492859,0
2019-12-23,75.609001,76.544998,74.985001,76.401192,76.401192,0
2019-12-30,76.432999,76.743156,74.861000,75.109642,75.109642,0
2020-01-06,75.024002,75.661003,73.750000,75.535477,75.535477,0
2020-01-13,75.550003,76.236000,75.550003,75.706932,75.706932,0
2020-01-20,75.836998,75.888000,74.569397,74.569397,74.569397,0
2020-01-27,74.015999,74.301003,72.514000,72.549568,72.549568,0
2020-02-03,72.524002,74.367996,72.503998,73.214439,73.214439,0
2020-02-10,73.110001,74.278000,73.110001,73.690399,73.690399,0
2020-02-17,73.818001,74.394997,73.190002,73.859169,73.859169,0
2020-02-24,73.681000,73.892998,69.426003,70.533028,70.533028,0
2020-03-02,70.197998,71.456001,69.581001,70.033920,70.033920,0
2020-03-09,68.757004,68.989998,64.435997,66.709930,66.709930,0
2020-03-16,65.827003,66.205002,59.195000,64.299614,64.299614,0
2020-03-23,63.507000,67.644997,62.912998,66.528976,66.528976,0
2020-03-30,66.291000,67.237999,64.432999,65.048286,65.048286,0
2020-04-06,65.152000,69.025002,65.152000,68.794273,68.794273,0
2020-04-13,68.668999,69.252998,67.586998,68.430092,68.430092,0
2020-04-20,68.264999,68.995003,67.295998,68.718292,68.718292,0
2020-04-27,68.762169,70.108002,68.533997,68.647278,68.647278,0
2020-05-04,68.084999,69.720161,67.907997,69.719612,69.719612,0
2020-05-11,69.853996,70.162003,68.550003,68.662941,68.662941,0
2020-05-18,68.904999,71.072998,68.820000,70.333870,70.333870,0
2020-05-25,70.537003,71.911362,70.199997,71.850243,71.850243,0
2020-06-01,71.721001,76.713997,71.704002,76.366287,76.366287,0
2020-06-08,76.608002,76.658997,72.536003,73.557404,73.557404,0
2020-06-15,73.273003,75.030998,72.677002,73.049873,73.049873,0
2020-06-22,72.857002,74.407997,72.822998,73.578209,73.578209,0
2020-06-29,73.567001,74.693001,73.468002,74.625092,74.625092,0
2020-07-06,74.741997,75.150002,73.989998,74.288528,74.288528,0
2020-07-13,74.275002,75.269997,74.190002,74.871590,74.871590,0
2020-07-20,74.973999,76.847000,74.856003,75.406067,75.406067,0
2020-07-27,75.199997,75.917000,74.834000,75.639076,75.639076,0
2020-08-03,75.650002,76.425003,75.096001,75.810371,75.810371,0
2020-08-10,75.760002,76.700996,75.669998,76.439171,76.439171,0
2020-08-17,76.634003,76.668999,75.614998,75.776810,75.776810,0
2020-08-24,75.824997,77.945999,75.721001,77.603973,77.603973,0
2020-08-31,77.765999,78.439003,76.801003,77.352608,77.352608,0
2020-09-07,77.380997,77.725998,76.264999,77.312233,77.312233,0
2020-09-14,77.291000,77.500999,75.987999,76.216942,76.216942,0
2020-09-21,76.244003,76.386002,73.974998,74.203728,74.203728,0
2020-09-28,74.320000,76.042999,74.120003,75.436920,75.436920,0
2020-10-05,75.706001,76.518997,74.996002,76.487663,76.487663,0
2020-10-12,76.290001,76.363998,74.250000,74.640800,74.640800,0
2020-10-19,74.785004,74.933998,74.180000,74.727715,74.727715,0
2020-10-26,74.663002,74.924004,73.139999,73.558456,73.558456,0
2020-11-02,73.318001,75.400002,73.272003,75.014328,75.014328,0
2020-11-09,75.244003,77.078003,75.093002,76.065010,76.065010,0
2020-11-16,76.265999,76.755997,75.430000,75.843956,75.843956,0
2020-11-23,75.914001,77.042000,75.818001,76.898666,76.898666,0
2020-11-30,77.037003,77.556000,76.637001,77.346191,77.346191,0
2020-12-07,77.420998,78.741364,76.908997,78.361130,78.361130,0
2020-12-14,78.484001,78.815002,78.111031,78.773865,78.773865,0
2020-12-21,78.500000,78.842003,77.495003,78.650551,78.650551,0
2020-12-28,78.804001,81.414490,73.273003,79.420692,79.420692,0
2021-01-04,79.602997,80.912003,78.998001,80.649658,80.649658,0
2021-01-11,80.372002,80.795258,79.734001,80.011055,80.011055,0
2021-01-18,79.848000,80.509003,79.510002,80.080276,80.080276,0
2021-01-25,80.066002,80.639999,79.180000,80.004585,80.004585,0
2021-02-01,79.791000,80.895538,79.564003,80.895401,80.895401,0
2021-02-08,80.921997,81.475998,80.649002,81.398376,81.398376,0
2021-02-15,81.556000,83.146004,81.510002,82.973404,82.973404,0
2021-02-22,83.191002,84.945000,82.072884,82.122002,82.122002,0
2021-03-01,82.542999,84.000999,82.410004,83.280952,83.280952,0
2021-03-08,83.533997,84.775002,82.928001,84.627579,84.627579,0
2021-03-15,84.698997,85.443001,84.017006,84.263969,84.263969,0
2021-03-22,84.088997,84.286003,82.293999,83.763252,83.763252,0
2021-03-29,83.820000,84.473000,83.341003,84.253761,84.253761,0
2021-04-05,84.307999,84.448997,83.029999,83.575226,83.575226,0
2021-04-12,83.615997,84.400002,83.044998,84.122711,84.122711,0
2021-04-19,83.841003,84.709999,83.084000,83.597870,83.597870,0
2021-04-26,83.523003,85.002998,83.514999,84.323654,84.323654,0
2021-05-03,84.352997,85.303001,83.946999,85.185837,85.185837,0
2021-05-10,85.304001,85.796997,84.303001,85.028336,85.028336,0
2021-05-17,85.070000,85.139000,84.057999,84.240135,84.240135,0
2021-05-24,84.130997,85.149002,83.987000,84.687027,84.687027,0
2021-05-31,84.728996,85.164001,84.153000,84.723358,84.723358,0
2021-06-07,84.833000,85.043999,84.410004,84.499626,84.499626,0
2021-06-14,84.580002,84.932999,82.392601,82.392601,82.392601,0
2021-06-21,82.653999,84.227997,82.139000,84.048782,84.048782,0
2021-06-28,84.156998,84.156998,82.818001,83.568680,83.568680,0
2021-07-05,83.530998,84.185997,81.343002,82.450798,82.450798,0
2021-07-12,82.536003,82.808998,81.467003,81.492218,81.492218,0
2021-07-19,81.186996,81.652000,79.849998,81.412704,81.412704,0
2021-07-26,81.425003,81.499001,80.730003,81.470001,81.470001,0
2021-07-28,80.774002,81.045998,80.649002,80.806999,80.806999,0
